Features,importance
Duration,0.03248324416463126
Polarizability,0.03081901764351653
Patent_#,0.03069102601743969
MW,0.02887650035192833
PSA,0.027998221768064505
Refractivity,0.027773767915309784
claims_#,0.022570808081782304
Country_1,0.021923229992323826
logP,0.021344484300675842
Allocation_Type_3,0.018806224717326826
Bond_#,0.017169955613669855
Intervention_Model_5,0.015780964553951633
HBA,0.013981317794859022
Allocation_Type_1,0.013871849799828011
Country_0,0.012922689763656984
CPC_code_5,0.012126101498823308
ECFP4.48,0.011685330974031483
Funder_Type_1,0.01164670367482064
HBD,0.010907978051720755
Rings,0.009537213233204306
Funder_Type_5,0.009398584972180667
Intervention_Model_3,0.008291745910032122
PCT_code_1,0.007572448895834217
ECFP4.128,0.007334226033505189
ECFP4.56,0.007226148979282198
ECFP4.75,0.006861452078524513
ECFP4.63,0.006776918992327269
ECFP4.97,0.006701252696751811
ECFP4.80,0.006569403780567076
ECFP4.9,0.0065613195390140325
ECFP4.6,0.006306623795197847
ECFP4.7,0.006197381768005313
ECFP4.126,0.006164069381697526
PCT_code_2,0.005837413191187274
Bioavailability_1,0.005709401703258592
ECFP4.34,0.005536225496892335
ECFP4.46,0.005453482027714593
ECFP4.68,0.0053913454003314465
ECFP4.28,0.005288724683397419
ECFP4.20,0.005239716746159116
ECFP4.108,0.005141498530263509
ECFP4.76,0.005117960406268023
ECFP4.53,0.005067576536881835
ECFP4.114,0.005047347498214061
ECFP4.14,0.005042700789030955
ECFP4.49,0.005007253661056406
ECFP4.3,0.005006657420926648
ECFP4.91,0.004941219953093152
ECFP4.13,0.004928914899992682
ECFP4.35,0.004924848068805456
ECFP4.59,0.004845973710300422
ECFP4.89,0.004778290153303869
ECFP4.36,0.004732288366770444
ECFP4.2,0.00472509753782314
ECFP4.55,0.004670366214579303
ECFP4.54,0.004666817231617985
ECFP4.1,0.004657027449133533
ECFP4.107,0.004627568049574534
ECFP4.69,0.004616898650490569
ECFP4.51,0.004595134698666636
ECFP4.122,0.004587439374216806
ECFP4.64,0.004569715450541396
Age_code_1,0.004546167184360675
Funder_Type_4,0.004510509807064363
ECFP4.33,0.004497196651680342
Intervention_Model_0,0.004483706522101003
ECFP4.85,0.004445224181804217
ECFP4.41,0.004424332324080589
ECFP4.121,0.004409101170473235
ECFP4.115,0.004405517367921892
ECFP4.124,0.004401914574780497
ECFP4.117,0.00438607557729757
ECFP4.102,0.004370641119442877
ECFP4.29,0.004350373719443105
ECFP4.58,0.004335987914555386
ECFP4.82,0.00432525153192402
ECFP4.70,0.004274089990894535
ECFP4.45,0.004267424276369245
ECFP4.78,0.004248327976561031
ECFP4.119,0.004234848043788127
ECFP4.106,0.004211785011240067
ECFP4.73,0.004147286084397891
ECFP4.72,0.004126990342243114
ECFP4.65,0.004083698153140148
ECFP4.40,0.004081693373545625
ECFP4.101,0.004042643849130724
ECFP4.100,0.004037098673738715
ECFP4.112,0.004001103981163001
ECFP4.23,0.003970975614711457
ECFP4.50,0.003962038043002147
ECFP4.60,0.003949770225128581
ECFP4.18,0.003923973329562212
ECFP4.111,0.003913222273954405
ECFP4.90,0.0038845476024551777
ECFP4.87,0.003884244124692967
ECFP4.17,0.003879510599466982
ECFP4.37,0.003873226474370764
ECFP4.116,0.0038517457047963412
ECFP4.123,0.0038233032512489107
ECFP4.120,0.0037846584861200776
Funder_Type_2,0.0037775309906723465
ECFP4.104,0.0037500523579265875
ECFP4.79,0.0037448947333052975
ECFP4.15,0.003724003137891471
ECFP4.31,0.0037214648728299813
ECFP4.61,0.0037072806662691933
Allocation_Type_2,0.0036743945561265013
ECFP4.44,0.003645627986053023
ECFP4.39,0.003623441763635337
ECFP4.118,0.003612978991577147
ECFP4.21,0.0035698322814380935
ECFP4.19,0.0035690225958018894
Gender_code_3,0.003535450804992557
ECFP4.8,0.003423860234160032
ECFP4.95,0.0033929395251173495
ECFP4.103,0.00339022505715407
ECFP4.74,0.0033587166612011493
ECFP4.47,0.00335579636255504
CPC_code_2,0.0033346866409500408
Gender_code_0,0.0033212672326540576
ECFP4.38,0.003315790875586321
Bioavailability_2,0.003313358411852806
ECFP4.43,0.0033061289247233966
ECFP4.113,0.0032484456031000837
ECFP4.57,0.003235398903683619
ECFP4.99,0.0032120457597624437
ECFP4.5,0.003188802044720173
ECFP4.81,0.0031729470509896567
ECFP4.27,0.0031099990633289038
ECFP4.11,0.003109468660425998
ECFP4.66,0.003108684952938598
ECFP4.16,0.0031058326865828784
ECFP4.88,0.0030902587294970585
Allocation_Type_0,0.0030778156512532005
ECFP4.12,0.0028985675569466007
ECFP4.125,0.0028594363284522636
ECFP4.67,0.002849662265008266
ECFP4.32,0.0028477407191338715
ECFP4.4,0.002791594682682608
ECFP4.62,0.0027888089809114417
ECFP4.109,0.002780091022812142
ECFP4.110,0.0027783062172806387
ECFP4.105,0.002759955230382841
ECFP4.24,0.0027447200876818505
Age_code_5,0.0027003931953854267
ECFP4.25,0.002694094847575899
ECFP4.22,0.0026802769262302757
ECFP4.96,0.0026564748384610413
ECFP4.10,0.0026205821610350392
ECFP4.92,0.002549062024749816
ECFP4.52,0.002547567781393462
ECFP4.127,0.0025366436457701113
ECFP4.71,0.0025218015616717687
ECFP4.30,0.00247960989773483
Funder_Type_0,0.0024623239166767057
ECFP4.83,0.0023798609420384483
ECFP4.98,0.0023718394105395123
ECFP4.77,0.0023468719944220264
ECFP4.42,0.0023075919900593252
PCT_code_0,0.0022152994652821895
ECFP4.26,0.0022015603530691464
ECFP4.84,0.0021669080830524164
Bioavailability_0,0.0021498657404873506
ECFP4.93,0.0021430760671895745
ECFP4.86,0.0021343979677232714
Intervention_Model_1,0.0020797924227827272
Age_code_0,0.0020560923144300443
Funder_Type_3,0.0019926749272551046
ECFP4.94,0.0017987209193067247
CPC_code_4,0.0016570915841390898
Age_code_2,0.0015587307761147362
CPC_code_3,0.0010962537463303555
CPC_code_1,0.0010726915831168872
CPC_code_0,0.0009019181599059451
Age_code_4,0.000824107381110305
Country_4,0.0008181324219559089
Country_5,0.0005409236628457888
Country_2,0.0003703929720986322
Age_code_3,0.0002989601944167632
Gender_code_2,0.00012811138647786927
Country_3,2.8659107487813658e-05
Intervention_Model_2,0.0
Intervention_Model_4,0.0
Gender_code_1,0.0
