Features,importance
Funder_Type_1,0.06951988801733781
Patent_#,0.044370789719380535
Duration,0.032529475019250194
MW,0.02657537495312114
Polarizability,0.025901905394052308
Refractivity,0.025371847858564108
logP,0.025277469308386927
claims_#,0.02494326375135082
PSA,0.024448258939634857
Allocation_Type_3,0.0208536733721172
Intervention_Model_3,0.017933236492623513
Funder_Type_2,0.01610186889885278
Bond_#,0.015514902886576209
Country_1,0.013000372307204168
HBD,0.012507814631710704
Intervention_Model_5,0.012049962678815975
HBA,0.011788859299884179
Rings,0.011086282965449496
Funder_Type_4,0.009657883702827484
Allocation_Type_1,0.00958188469370566
Intervention_Model_0,0.008392796037051125
CPC_code_5,0.007900758099934964
Country_0,0.007800649255552069
PCT_code_2,0.0065326616160869076
ECFP4.104,0.006518820826678142
PCT_code_1,0.0064583851324921185
ECFP4.1,0.006398827359841983
ECFP4.9,0.006308474982644588
ECFP4.18,0.005746538553790763
ECFP4.80,0.005588426945188014
ECFP4.13,0.005534492286609072
ECFP4.48,0.005036713490225017
ECFP4.114,0.0049883738379176285
ECFP4.87,0.0049859290973024925
ECFP4.103,0.004930353577961736
ECFP4.70,0.004876640214365971
Allocation_Type_0,0.004821462256341631
ECFP4.124,0.0047996399998932225
ECFP4.126,0.004732764827481136
ECFP4.55,0.004693771192718297
ECFP4.123,0.004602293496284066
ECFP4.37,0.004601353832083591
ECFP4.108,0.0046013231513854745
ECFP4.75,0.004574448180737388
CPC_code_4,0.004460821955560432
ECFP4.81,0.00436392342125571
ECFP4.122,0.004259569852084621
ECFP4.109,0.00419581412484574
ECFP4.117,0.004159346370796162
ECFP4.95,0.004158639368956016
ECFP4.33,0.004151343749534556
ECFP4.120,0.0041120133858548805
ECFP4.17,0.004026098554974678
ECFP4.15,0.004018434299662069
Gender_code_0,0.004010523399640092
ECFP4.46,0.0040012990234133215
ECFP4.2,0.003988009310049506
ECFP4.5,0.003984769806991447
ECFP4.56,0.003910248341681728
ECFP4.39,0.0038947261603942095
ECFP4.102,0.0038896232914192737
ECFP4.29,0.003842104578690172
Funder_Type_3,0.0038381072721981376
ECFP4.4,0.0038074965590847937
ECFP4.20,0.0038030088391224574
ECFP4.91,0.0037877284830527074
ECFP4.16,0.003782631877651393
ECFP4.35,0.003774331891923995
Age_code_1,0.0037709072698734075
ECFP4.64,0.0037377235602047004
ECFP4.6,0.0037343973716470404
ECFP4.3,0.0037339229034954674
ECFP4.76,0.003719930770622976
ECFP4.107,0.003705424428473633
ECFP4.97,0.0036879011198153845
ECFP4.106,0.0036738043609802263
ECFP4.78,0.003637339614075149
Country_2,0.003619444981007671
ECFP4.100,0.0036036485616266316
Gender_code_3,0.0035316792591111815
ECFP4.45,0.0035219261369283162
ECFP4.19,0.0035099702189837633
ECFP4.31,0.0035038798888280902
ECFP4.74,0.003493867308606804
ECFP4.59,0.0034935325578371213
ECFP4.85,0.0034752710264636145
ECFP4.111,0.0034666542086074707
ECFP4.68,0.0034124013461806608
ECFP4.51,0.003389877986407348
Country_3,0.0033837276206866496
ECFP4.8,0.003381455415343642
ECFP4.119,0.003371388208965812
ECFP4.36,0.0033576082266886815
ECFP4.49,0.003356489907747187
ECFP4.72,0.0033317467039042634
ECFP4.62,0.003305565415687306
PCT_code_0,0.003303591883461557
ECFP4.99,0.0033002951243127354
Funder_Type_5,0.00329773037459675
ECFP4.53,0.0032867278094751693
ECFP4.54,0.0032857372255190778
ECFP4.86,0.003266716203441612
ECFP4.89,0.003265398711389702
ECFP4.60,0.0032584439005725937
ECFP4.65,0.0032462774704025447
ECFP4.110,0.0032331715220773245
ECFP4.40,0.0032323285578097693
ECFP4.69,0.0032173938637559425
ECFP4.115,0.003215578846168554
